STATE,CWA,COUNTYNAME,FIPS,TIME_ZONE,FE_AREA,LON,LAT
MS,JAN,Lowndes,28087,C,ne,-88.44330000000,33.47290000000
MS,JAN,Lincoln,28085,C,sc,-90.45400000000,31.53240000000
MS,JAN,Leflore,28083,C,nc,-90.30100000000,33.55050000000
MS,MEG,Lee,28081,C,ne,-88.68040000000,34.28990000000
MS,JAN,Leake,28079,C,cc,-89.52410000000,32.75350000000
MS,JAN,Lawrence,28077,C,sc,-90.10700000000,31.55020000000
MS,JAN,Lauderdale,28075,C,ec,-88.66260000000,32.40430000000
MS,JAN,Lamar,28073,C,se,-89.50870000000,31.20590000000
MS,MEG,Lafayette,28071,C,nw,-89.48490000000,34.35680000000
MS,JAN,Kemper,28069,C,ec,-88.64120000000,32.75460000000
MS,JAN,Jones,28067,C,se,-89.16880000000,31.62260000000
MS,JAN,Jefferson Davis,28065,C,sc,-89.82300000000,31.56960000000
MS,JAN,Jefferson,28063,C,sw,-91.03710000000,31.73420000000
MS,MEG,Itawamba,28057,C,ne,-88.36130000000,34.28000000000
MS,JAN,Issaquena,28055,C,wc,-90.98920000000,32.74140000000
MS,JAN,Humphreys,28053,C,cc,-90.52650000000,33.12870000000
MS,JAN,Holmes,28051,C,cc,-90.09220000000,33.12350000000
MS,JAN,Hinds,28049,C,cc,-90.44270000000,32.26670000000
MS,JAN,Grenada,28043,C,nc,-89.80200000000,33.77000000000
MS,MOB,Greene,28041,C,se,-88.63920000000,31.21420000000
MS,MOB,George,28039,C,se,-88.64400000000,30.86260000000
MS,JAN,Franklin,28037,C,sw,-90.89780000000,31.47720000000
MS,MEG,DeSoto,28033,C,nw,-89.99180000000,34.87540000000
MS,JAN,Covington,28031,C,se,-89.55260000000,31.63320000000
MS,JAN,Copiah,28029,C,cc,-90.44880000000,31.86920000000
MS,LIX,Hancock,28045,C,ss,-89.48870000000,30.41640000000
MS,LIX,Jackson,28059,C,ss,-88.63620000000,30.54590000000
MS,LIX,Harrison,28047,C,ss,-89.11850000000,30.51500000000
MS,LIX,Pike,28113,C,ss,-90.40420000000,31.17490000000
MS,JAN,Jasper,28061,C,ec,-89.11890000000,32.01910000000
MS,JAN,Forrest,28035,C,se,-89.25790000000,31.18890000000
MT,TFX,Beaverhead,30001,M,sw,-112.89880000000,45.13280000000
MT,TFX,Blaine,30005,M,nc,-108.95860000000,48.43270000000
MT,TFX,Broadwater,30007,M,sw,-111.49550000000,46.33190000000
MT,BYZ,Carter,30011,M,se,-104.53620000000,45.51680000000
MT,TFX,Cascade,30013,M,cc,-111.34720000000,47.30800000000
MT,TFX,Chouteau,30015,M,nc,-110.43520000000,47.88060000000
MT,BYZ,Custer,30017,M,se,-105.57180000000,46.25270000000
MT,GGW,Daniels,30019,M,ne,-105.54850000000,48.78380000000
MT,GGW,Dawson,30021,M,ne,-104.89940000000,47.26640000000
MT,MSO,Deer Lodge,30023,M,wc,-113.06770000000,46.06080000000
MT,BYZ,Fallon,30025,M,se,-104.41740000000,46.33400000000
MT,TFX,Fergus,30027,M,cc,-109.22430000000,47.26360000000
MT,GGW,Garfield,30033,M,ne,-106.99280000000,47.27770000000
MT,TFX,Hill,30041,M,nc,-110.11130000000,48.62820000000
MT,TFX,Jefferson,30043,M,sw,-112.09370000000,46.14850000000
MT,TFX,Judith Basin,30045,M,cc,-110.26610000000,47.04550000000
MT,TFX,Liberty,30051,M,nc,-111.02460000000,48.56170000000
MT,GGW,McCone,30055,M,ne,-105.79530000000,47.64520000000
MT,TFX,Madison,30057,M,sw,-111.92030000000,45.30080000000
MT,TFX,Meagher,30059,M,cc,-110.88560000000,46.59820000000
MT,MSO,Mineral,30061,M,wc,-114.99850000000,47.14740000000
MT,BYZ,Musselshell,30065,M,cc,-108.39770000000,46.49660000000
MT,GGW,Petroleum,30069,M,ne,-108.25010000000,47.11750000000
MT,BYZ,Powder River,30075,M,se,-105.63010000000,45.39500000000
MT,GGW,Prairie,30079,M,ne,-105.37800000000,46.86050000000
MT,GGW,Richland,30083,M,ne,-104.56130000000,47.78790000000
MT,GGW,Sheridan,30091,M,ne,-104.50460000000,48.72120000000
MT,MSO,Silver Bow,30093,M,wc,-112.65670000000,45.90240000000
MT,TFX,Toole,30101,M,nc,-111.69570000000,48.65520000000
MT,BYZ,Treasure,30103,M,se,-107.27170000000,46.21150000000
MT,GGW,Wibaux,30109,M,ne,-104.24900000000,46.96530000000
MT,BYZ,Yellowstone,30111,M,sc,-108.27440000000,45.93720000000
MT,MSO,Lincoln,30053,M,nw,-115.40510000000,48.54250000000
MT,BYZ,Sweet Grass,30097,M,sc,-109.94100000000,45.81370000000
MT,BYZ,Stillwater,30095,M,sc,-109.39480000000,45.66940000000
MT,MSO,Powell,30077,M,wc,-112.93620000000,46.85660000000
MT,TFX,Teton,30099,M,nc,-112.24080000000,47.83730000000
MT,BYZ,Park,30067,M,sc,-110.52630000000,45.48840000000
MT,TFX,Gallatin,30031,M,sc,-111.17030000000,45.54030000000
MT,MSO,Missoula,30063,M,wc,-113.92370000000,47.03640000000
MT,MSO,Granite,30039,M,wc,-113.44030000000,46.40450000000
MT,BYZ,Golden Valley,30037,M,cc,-109.17490000000,46.38120000000
MT,BYZ,Wheatland,30107,M,cc,-109.84440000000,46.46640000000
MT,BYZ,Carbon,30009,M,sc,-109.02830000000,45.22730000000
MT,MSO,Lake,30047,M,nw,-114.08920000000,47.64590000000
MT,MSO,Sanders,30089,M,nw,-115.13330000000,47.67490000000
MT,MSO,Flathead,30029,M,nw,-114.04960000000,48.29510000000
MT,TFX,Glacier,30035,M,nc,-112.99500000000,48.70580000000
MT,TFX,Pondera,30073,M,nc,-112.22880000000,48.22830000000
MT,TFX,Lewis and Clark,30049,M,wc,-112.39030000000,47.12230000000
MT,MSO,Ravalli,30081,M,wc,-114.12070000000,46.08170000000
MT,GGW,Phillips,30071,M,ne,-107.91330000000,48.25910000000
MT,BYZ,Big Horn,30003,M,sc,-107.48970000000,45.42350000000
MT,BYZ,Rosebud,30087,M,se,-106.73080000000,46.22970000000
MT,GGW,Roosevelt,30085,M,ne,-105.01650000000,48.29460000000
MT,GGW,Valley,30105,M,ne,-106.66750000000,48.36530000000
NC,RAH,Hoke,37093,E,cc,-79.23710000000,35.01740000000
NC,RAH,Alamance,37001,E,cc,-79.39950000000,36.04400000000
NC,GSP,Alexander,37003,E,pd,-81.17720000000,35.92110000000
NC,RNK,Alleghany,37005,E,nw,-81.12860000000,36.49150000000
NC,RAH,Anson,37007,E,cc,-80.10270000000,34.97380000000
NC,RNK,Ashe,37009,E,nw,-81.50100000000,36.43460000000
NC,GSP,Avery,37011,E,ww,-81.92240000000,36.07660000000
NC,GSP,Buncombe,37021,E,ww,-82.53020000000,35.61120000000
NC,GSP,Cabarrus,37025,E,pd,-80.55190000000,35.38680000000
NC,RNK,Caswell,37033,E,nc,-79.33370000000,36.39340000000
NC,GSP,Catawba,37035,E,pd,-81.21440000000,35.66260000000
NC,RAH,Chatham,37037,E,cc,-79.25530000000,35.70270000000
NC,MRX,Cherokee,37039,E,sw,-84.06350000000,35.13390000000
NC,MRX,Clay,37043,E,sw,-83.75020000000,35.05720000000
NC,GSP,Cleveland,37045,E,pd,-81.55540000000,35.33400000000
NC,RAH,Cumberland,37051,E,cc,-78.82730000000,35.04850000000
NC,RAH,Davidson,37057,E,cc,-80.21270000000,35.79320000000
NC,GSP,Davie,37059,E,pd,-80.54460000000,35.92920000000
NC,RAH,Durham,37063,E,cc,-78.87640000000,36.03590000000
NC,RAH,Edgecombe,37065,E,cc,-77.59710000000,35.91290000000
NC,RAH,Forsyth,37067,E,cc,-80.25630000000,36.13040000000
NC,RAH,Franklin,37069,E,cc,-78.28570000000,36.08270000000
NC,GSP,Gaston,37071,E,pd,-81.18010000000,35.29450000000
NC,GSP,Graham,37075,E,ww,-83.83350000000,35.35020000000
NC,RAH,Granville,37077,E,cc,-78.65300000000,36.30400000000
NC,MHX,Greene,37079,E,ee,-77.67560000000,35.48520000000
NC,RAH,Guilford,37081,E,cc,-79.78900000000,36.07940000000
NC,RAH,Halifax,37083,E,cc,-77.65190000000,36.25750000000
NC,GSP,Haywood,37087,E,ww,-82.98220000000,35.55610000000
NC,GSP,Henderson,37089,E,ww,-82.47990000000,35.33620000000
NC,GSP,Iredell,37097,E,pd,-80.87360000000,35.80720000000
NC,RAH,Lee,37105,E,cc,-79.17160000000,35.47500000000
NC,GSP,Lincoln,37109,E,pd,-81.22390000000,35.48620000000
NC,GSP,Macon,37113,E,ww,-83.42210000000,35.15040000000
NC,GSP,Madison,37115,E,ww,-82.70570000000,35.85810000000
NC,GSP,Mecklenburg,37119,E,pd,-80.83280000000,35.24680000000
NC,GSP,Mitchell,37121,E,ww,-82.16340000000,36.01330000000
NC,RAH,Montgomery,37123,E,cc,-79.90540000000,35.33240000000
NC,RAH,Moore,37125,E,cc,-79.48130000000,35.31070000000
NC,RNK,Yadkin,37197,E,nw,-80.66530000000,36.16050000000
NC,RAH,Orange,37135,E,cc,-79.12050000000,36.06140000000
NC,RAH,Person,37145,E,cc,-78.97170000000,36.39010000000
NC,MHX,Pitt,37147,E,ee,-77.37480000000,35.59350000000
NC,RAH,Randolph,37151,E,cc,-79.80600000000,35.71030000000
NC,RAH,Richmond,37153,E,cc,-79.74800000000,35.00590000000
NC,ILM,Robeson,37155,E,se,-79.10350000000,34.64010000000
NC,RNK,Rockingham,37157,E,nc,-79.77510000000,36.39610000000
NC,RAH,Scotland,37165,E,cc,-79.48050000000,34.84110000000
NC,RAH,Stanly,37167,E,cc,-80.25070000000,35.31200000000
NC,RNK,Stokes,37169,E,nc,-80.23950000000,36.40180000000
NC,RNK,Surry,37171,E,nw,-80.68820000000,36.41480000000
NC,GSP,Swain,37173,E,ww,-83.49270000000,35.48670000000
NC,GSP,Transylvania,37175,E,ww,-82.79830000000,35.20220000000
NC,GSP,Union,37179,E,pd,-80.53070000000,34.98840000000
NC,RAH,Vance,37181,E,cc,-78.40830000000,36.36480000000
NC,RAH,Wake,37183,E,cc,-78.65040000000,35.79010000000
NC,RAH,Warren,37185,E,cc,-78.10690000000,36.39660000000
NC,RNK,Watauga,37189,E,nw,-81.69690000000,36.23130000000
NC,RNK,Wilkes,37193,E,nw,-81.16380000000,36.20650000000
NC,RAH,Wilson,37195,E,cc,-77.91850000000,35.70480000000
NC,GSP,Yancey,37199,E,ww,-82.30760000000,35.89890000000
NC,RAH,Nash,37127,E,cc,-77.98640000000,35.96720000000
NC,GSP,Rowan,37159,E,pd,-80.52470000000,35.63960000000
NC,RAH,Johnston,37101,E,cc,-78.36570000000,35.51760000000
NC,MHX,Lenoir,37107,E,ee,-77.64160000000,35.23930000000
NC,RAH,Wayne,37191,E,cc,-78.00400000000,35.36380000000
NC,RAH,Harnett,37085,E,cc,-78.86930000000,35.36870000000
NC,RAH,Sampson,37163,E,cc,-78.37120000000,34.99150000000
NC,ILM,Columbus,37047,E,se,-78.65500000000,34.26550000000
NC,MHX,Dare,37055,E,ee,-75.80090000000,35.77150000000
NC,MHX,Pamlico,37137,E,ee,-76.74880000000,35.14070000000
NC,ILM,Bladen,37017,E,se,-78.56320000000,34.61430000000
NC,MHX,Jones,37103,E,ee,-77.35550000000,35.02220000000
NC,MHX,Duplin,37061,E,ee,-77.93330000000,34.93650000000
NC,GSP,McDowell,37111,E,ww,-82.04870000000,35.68130000000
NC,GSP,Polk,37149,E,ww,-82.16960000000,35.27930000000
NC,GSP,Rutherford,37161,E,ww,-81.92020000000,35.40230000000
NC,GSP,Jackson,37099,E,ww,-83.14080000000,35.28740000000
NC,GSP,Caldwell,37027,E,ww,-81.54650000000,35.95300000000
NC,GSP,Burke,37023,E,ww,-81.70450000000,35.74950000000
NC,MHX,Craven,37049,E,ee,-77.09690000000,35.12620000000
NC,MHX,Beaufort,37013,E,ee,-76.86310000000,35.49470000000
NC,MHX,Martin,37117,E,ee,-77.10720000000,35.84160000000
NC,ILM,New Hanover,37129,E,se,-77.89210000000,34.10470000000
NC,ILM,Brunswick,37019,E,se,-78.05990000000,33.96330000000
NC,ILM,New Hanover,37129,E,se,-77.88460000000,34.24220000000
NC,ILM,Brunswick,37019,E,se,-78.24410000000,34.07470000000
NC,MHX,Carteret,37031,E,ee,-76.67070000000,34.83060000000
NC,MHX,Onslow,37133,E,ee,-77.43420000000,34.73740000000
NC,ILM,Pender,37141,E,se,-77.90700000000,34.52550000000
NC,ILM,Pender,37141,E,se,-77.61990000000,34.38600000000
NC,MHX,Hyde,37095,E,ee,-76.24850000000,35.53180000000
NC,MHX,Washington,37187,E,ee,-76.57670000000,35.82210000000
NC,MHX,Tyrrell,37177,E,ee,-76.21180000000,35.81610000000
NC,AKQ,Hertford,37091,E,ne,-76.98370000000,36.35900000000
NC,AKQ,Gates,37073,E,ne,-76.70110000000,36.44490000000
NC,AKQ,Northampton,37131,E,ne,-77.39670000000,36.41770000000
NC,AKQ,Hertford,37091,E,ne,-76.74950000000,36.31110000000
NC,AKQ,Bertie,37015,E,ne,-76.72460000000,36.11970000000
NC,AKQ,Chowan,37041,E,ne,-76.60800000000,36.15070000000
NC,AKQ,Pasquotank,37139,E,ne,-76.28670000000,36.29740000000
NC,AKQ,Bertie,37015,E,ne,-76.97910000000,36.06620000000
NC,AKQ,Perquimans,37143,E,ne,-76.44190000000,36.20690000000
NC,AKQ,Camden,37029,E,ne,-76.21010000000,36.39020000000
NC,AKQ,Currituck,37053,E,ne,-76.01410000000,36.40110000000
NC,AKQ,Currituck,37053,E,ne,-75.91840000000,36.21970000000
NC,AKQ,Camden,37029,E,ne,-76.02770000000,36.22390000000
NC,AKQ,Pasquotank,37139,E,ne,-76.13310000000,36.20460000000
NC,AKQ,Perquimans,37143,E,ne,-76.34870000000,36.14100000000
NC,AKQ,Chowan,37041,E,ne,-76.69140000000,36.15130000000
ND,BIS,Divide,38023,C,nw,-103.48730000000,48.81490000000
ND,FGF,Eddy,38027,C,ne,-98.90160000000,47.71760000000
ND,BIS,Emmons,38029,C,sc,-100.23880000000,46.28510000000
ND,BIS,Foster,38031,C,se,-98.88310000000,47.45710000000
ND,BIS,Golden Valley,38033,M,sw,-103.84670000000,46.94020000000
ND,FGF,Grand Forks,38035,C,ne,-97.45700000000,47.92190000000
ND,BIS,Grant,38037,M,sc,-101.63970000000,46.35830000000
ND,FGF,Griggs,38039,C,se,-98.23710000000,47.45720000000
ND,BIS,Hettinger,38041,M,sw,-102.46030000000,46.43260000000
ND,BIS,Kidder,38043,C,sc,-99.78010000000,46.98020000000
ND,BIS,LaMoure,38045,C,se,-98.53550000000,46.45690000000
ND,BIS,Logan,38047,C,se,-99.47750000000,46.45740000000
ND,BIS,McHenry,38049,C,nc,-100.63630000000,48.23460000000
ND,BIS,McIntosh,38051,C,se,-99.44120000000,46.11190000000
ND,BIS,McLean,38055,C,sc,-101.32190000000,47.60700000000
ND,BIS,Mercer,38057,C,sc,-101.83150000000,47.30920000000
ND,BIS,Mountrail,38061,C,nw,-102.35560000000,48.20130000000
ND,FGF,Nelson,38063,C,ne,-98.19210000000,47.92160000000
ND,BIS,Oliver,38065,C,sc,-101.34030000000,47.11530000000
ND,FGF,Pembina,38067,C,ne,-97.55170000000,48.76720000000
ND,BIS,Pierce,38069,C,nc,-99.97180000000,48.24960000000
ND,FGF,Ramsey,38071,C,ne,-98.72010000000,48.26890000000
ND,FGF,Ransom,38073,C,se,-97.65750000000,46.45610000000
ND,BIS,Renville,38075,C,nc,-101.65810000000,48.71920000000
ND,BIS,Rolette,38079,C,nc,-99.84110000000,48.77240000000
ND,FGF,Sargent,38081,C,se,-97.63060000000,46.10780000000
ND,BIS,Sheridan,38083,C,sc,-100.34560000000,47.57540000000
ND,BIS,Slope,38087,M,sw,-103.45990000000,46.44720000000
ND,BIS,Stark,38089,M,sw,-102.65500000000,46.81070000000
ND,FGF,Steele,38091,C,se,-97.72470000000,47.45620000000
ND,BIS,Stutsman,38093,C,se,-98.95880000000,46.97920000000
ND,FGF,Towner,38095,C,ne,-99.24590000000,48.68560000000
ND,FGF,Traill,38097,C,se,-97.16150000000,47.45420000000
ND,BIS,Williams,38105,C,nw,-103.48020000000,48.34370000000
ND,BIS,Adams,38001,M,sw,-102.52850000000,46.09690000000
ND,FGF,Barnes,38003,C,se,-98.07160000000,46.93610000000
ND,FGF,Benson,38005,C,ne,-99.36600000000,48.06940000000
ND,BIS,Billings,38007,M,sw,-103.37640000000,47.02340000000
ND,BIS,Bottineau,38009,C,nc,-100.83350000000,48.79210000000
ND,BIS,Bowman,38011,M,sw,-103.52070000000,46.11260000000
ND,BIS,Burke,38013,C,nw,-102.51820000000,48.79090000000
ND,BIS,Burleigh,38015,C,sc,-100.46880000000,46.97740000000
ND,FGF,Cass,38017,C,se,-97.24810000000,46.93300000000
ND,FGF,Cavalier,38019,C,ne,-98.46500000000,48.77210000000
ND,BIS,Dickey,38021,C,se,-98.50450000000,46.11020000000
ND,BIS,Ward,38101,C,nc,-101.54190000000,48.22180000000
ND,BIS,Wells,38103,C,sc,-99.66100000000,47.58760000000
ND,BIS,Morton,38059,C,sc,-101.28110000000,46.71610000000
ND,BIS,McKenzie,38053,CM,nw,-103.39530000000,47.74020000000
ND,BIS,Dunn,38025,CM,sw,-102.61830000000,47.35680000000
ND,BIS,Sioux,38085,CM,sc,-101.04040000000,46.11270000000
ND,FGF,Richland,38077,C,se,-96.94830000000,46.26460000000
ND,FGF,Walsh,38099,C,ne,-97.72140000000,48.36940000000
NE,LBF,Deuel,31049,M,pa,-102.33390000000,41.11160000000
NE,FSD,Dixon,31051,C,ne,-96.86780000000,42.49320000000
NE,OAX,Dodge,31053,C,ec,-96.65420000000,41.57770000000
NE,OAX,Douglas,31055,C,ec,-96.15440000000,41.29530000000
NE,GLD,Dundy,31057,M,sw,-101.68790000000,40.17620000000
NE,GID,Fillmore,31059,C,sc,-97.59640000000,40.52470000000
NE,GID,Franklin,31061,C,sc,-98.95270000000,40.17640000000
NE,LBF,Frontier,31063,C,sw,-100.39420000000,40.53010000000
NE,GID,Furnas,31065,C,sc,-99.91230000000,40.17650000000
NE,OAX,Gage,31067,C,se,-96.68930000000,40.26190000000
NE,LBF,Garden,31069,M,pa,-102.33540000000,41.61940000000
NE,LBF,Garfield,31071,C,nc,-98.99140000000,41.91430000000
NE,GID,Gosper,31073,C,sc,-99.83070000000,40.51480000000
NE,LBF,Grant,31075,M,wc,-101.74050000000,41.91500000000
NE,GID,Greeley,31077,C,cc,-98.52120000000,41.56750000000
NE,GID,Hall,31079,C,sc,-98.50220000000,40.87250000000
NE,GID,Hamilton,31081,C,sc,-98.02330000000,40.87350000000
NE,GID,Harlan,31083,C,sc,-99.40460000000,40.17650000000
NE,LBF,Hayes,31085,C,sw,-101.06180000000,40.52480000000
NE,GLD,Hitchcock,31087,C,sw,-101.04220000000,40.17630000000
NE,LBF,Holt,31089,C,nc,-98.78380000000,42.45570000000
NE,LBF,Hooker,31091,M,wc,-101.13530000000,41.91590000000
NE,GID,Howard,31093,C,cc,-98.51710000000,41.22000000000
NE,OAX,Jefferson,31095,C,se,-97.14260000000,40.17570000000
NE,OAX,Johnson,31097,C,se,-96.26490000000,40.39260000000
NE,GID,Kearney,31099,C,sc,-98.94800000000,40.50670000000
NE,LBF,Keith,31101,M,sw,-101.66130000000,41.19880000000
NE,LBF,Keya Paha,31103,C,nc,-99.71240000000,42.87890000000
NE,CYS,Kimball,31105,M,pa,-103.71500000000,41.19770000000
NE,OAX,Knox,31107,C,ne,-97.89190000000,42.63690000000
NE,CYS,Banner,31007,M,pa,-103.71040000000,41.54600000000
NE,LBF,Blaine,31009,C,nc,-99.97690000000,41.91280000000
NE,OAX,Boone,31011,C,ne,-98.06730000000,41.70680000000
NE,CYS,Box Butte,31013,M,pa,-103.08570000000,42.21980000000
NE,LBF,Boyd,31015,C,nc,-98.76650000000,42.89970000000
NE,LBF,Brown,31017,C,nc,-99.92950000000,42.43000000000
NE,GID,Buffalo,31019,C,sc,-99.07500000000,40.85510000000
NE,OAX,Burt,31021,C,ec,-96.32870000000,41.85150000000
NE,OAX,Butler,31023,C,ec,-97.13060000000,41.22420000000
NE,OAX,Cass,31025,C,se,-96.14080000000,40.90980000000
NE,OAX,Cedar,31027,C,ne,-97.25230000000,42.59930000000
NE,LBF,Chase,31029,M,sw,-101.69790000000,40.52420000000
NE,CYS,Cheyenne,31033,M,pa,-102.99500000000,41.21980000000
NE,GID,Clay,31035,C,sc,-98.05120000000,40.52440000000
NE,OAX,Colfax,31037,C,ne,-97.08670000000,41.57310000000
NE,OAX,Cuming,31039,C,ne,-96.78740000000,41.91640000000
NE,LBF,Custer,31041,C,cc,-99.72620000000,41.39430000000
NE,FSD,Dakota,31043,C,ne,-96.56460000000,42.39110000000
NE,CYS,Dawes,31045,M,pa,-103.13550000000,42.71970000000
NE,GID,Dawson,31047,C,sc,-99.81950000000,40.86990000000
NE,OAX,Lancaster,31109,C,se,-96.68780000000,40.78410000000
NE,LBF,Lincoln,31111,C,sw,-100.74520000000,41.04780000000
NE,LBF,Logan,31113,C,wc,-100.48290000000,41.56650000000
NE,LBF,Loup,31115,C,nc,-99.45440000000,41.91380000000
NE,LBF,McPherson,31117,C,wc,-101.06050000000,41.56810000000
NE,OAX,Madison,31119,C,ne,-97.60080000000,41.91670000000
NE,GID,Merrick,31121,C,cc,-98.03760000000,41.16980000000
NE,CYS,Morrill,31123,M,pa,-103.01050000000,41.71600000000
NE,GID,Nance,31125,C,cc,-97.99230000000,41.39730000000
NE,OAX,Nemaha,31127,C,se,-95.84860000000,40.38810000000
NE,GID,Nuckolls,31129,C,sc,-98.04720000000,40.17640000000
NE,OAX,Otoe,31131,C,se,-96.13480000000,40.64850000000
NE,OAX,Pawnee,31133,C,se,-96.23700000000,40.13140000000
NE,LBF,Perkins,31135,M,sw,-101.64960000000,40.85090000000
NE,GID,Phelps,31137,C,sc,-99.41450000000,40.51110000000
NE,OAX,Pierce,31139,C,ne,-97.60130000000,42.26440000000
NE,OAX,Platte,31141,C,ne,-97.51980000000,41.57010000000
NE,GID,Polk,31143,C,ec,-97.56840000000,41.18690000000
NE,GLD,Red Willow,31145,C,sw,-100.47680000000,40.17580000000
NE,OAX,Richardson,31147,C,se,-95.71670000000,40.12490000000
NE,LBF,Rock,31149,C,nc,-99.45000000000,42.42130000000
NE,OAX,Saline,31151,C,se,-97.14080000000,40.52400000000
NE,OAX,Sarpy,31153,C,ec,-96.11190000000,41.11310000000
NE,OAX,Saunders,31155,C,ec,-96.63730000000,41.22610000000
NE,CYS,Scotts Bluff,31157,M,pa,-103.70800000000,41.85060000000
NE,OAX,Seward,31159,C,se,-97.13950000000,40.87230000000
NE,LBF,Sheridan,31161,M,pa,-102.40900000000,42.50480000000
NE,GID,Sherman,31163,C,cc,-98.97630000000,41.22050000000
NE,GID,York,31185,C,ec,-97.59710000000,40.87270000000
NE,GID,Thayer,31169,C,sc,-97.59470000000,40.17630000000
NE,LBF,Thomas,31171,C,nc,-100.55590000000,41.91350000000
NE,OAX,Thurston,31173,C,ne,-96.54410000000,42.15820000000
NE,GID,Valley,31175,C,cc,-98.98190000000,41.56730000000
NE,OAX,Washington,31177,C,ec,-96.22180000000,41.53110000000
NE,OAX,Wayne,31179,C,ne,-97.11930000000,42.20920000000
NE,GID,Webster,31181,C,sc,-98.49990000000,40.17640000000
NE,LBF,Wheeler,31183,C,nc,-98.52820000000,41.91480000000
NE,GID,Adams,31001,C,sc,-98.50120000000,40.52450000000
NE,OAX,Stanton,31167,C,ne,-97.19390000000,41.91690000000
NE,LBF,Arthur,31005,M,wc,-101.69590000000,41.56890000000
NE,OAX,Antelope,31003,C,ne,-98.06670000000,42.17700000000
NE,CYS,Sioux,31165,M,pa,-103.75890000000,42.48770000000
NE,LBF,Cherry,31031,MC,nc,-101.11860000000,42.54490000000
NH,GYX,Sullivan,33019,E,cc,-72.22230000000,43.36120000000
NH,GYX,Belknap,33001,E,cc,-71.42330000000,43.51880000000
NH,GYX,Cheshire,33005,E,ss,-72.25120000000,42.91930000000
NH,GYX,Strafford,33017,E,cc,-71.02930000000,43.29750000000
NH,GYX,Merrimack,33013,E,cc,-71.68020000000,43.29770000000
NH,GYX,Carroll,33003,E,nn,-71.20280000000,43.87390000000
NH,GYX,Hillsborough,33011,E,ss,-71.71600000000,42.91530000000
NH,GYX,Rockingham,33015,E,ss,-71.12510000000,42.98770000000
NH,GYX,Coos,33007,E,nn,-71.30570000000,44.68930000000
NH,GYX,Grafton,33009,E,nn,-71.82050000000,43.94090000000
NJ,OKX,Hudson,34017,E,ne,-74.08250000000,40.70680000000
NJ,OKX,Essex,34013,E,ne,-74.12930000000,40.69000000000
NJ,OKX,Hudson,34017,E,ne,-74.07780000000,40.74090000000
NJ,OKX,Bergen,34003,E,ne,-73.93440000000,40.90010000000
NJ,OKX,Union,34039,E,ne,-74.15970000000,40.65720000000
NJ,OKX,Passaic,34031,E,ne,-74.30030000000,41.03370000000
NJ,OKX,Union,34039,E,ne,-74.31040000000,40.66000000000
NJ,OKX,Bergen,34003,E,ne,-74.07810000000,40.96150000000
NJ,OKX,Essex,34013,E,ne,-74.24810000000,40.78810000000
NJ,PHI,Cape May,34009,E,ss,-74.80720000000,39.15190000000
NJ,PHI,Monmouth,34025,E,cc,-74.22570000000,40.25900000000
NJ,PHI,Atlantic,34001,E,ss,-74.67660000000,39.48250000000
NJ,PHI,Ocean,34029,E,ss,-74.29880000000,39.90920000000
NJ,PHI,Salem,34033,E,ss,-75.34590000000,39.58730000000
NJ,PHI,Cumberland,34011,E,ss,-75.10990000000,39.37360000000
NJ,PHI,Warren,34041,E,nw,-74.99700000000,40.85740000000
NJ,PHI,Camden,34007,E,ss,-74.95990000000,39.80380000000
NJ,PHI,Hunterdon,34019,E,nw,-74.91230000000,40.56720000000
NJ,PHI,Mercer,34021,E,cc,-74.70140000000,40.28330000000
NJ,PHI,Morris,34027,E,nn,-74.54450000000,40.86210000000
NJ,PHI,Somerset,34035,E,nn,-74.61640000000,40.56370000000
NJ,PHI,Sussex,34037,E,nw,-74.69020000000,41.13950000000
NJ,PHI,Gloucester,34015,E,ss,-75.14190000000,39.71730000000
NJ,PHI,Middlesex,34023,E,nn,-74.41130000000,40.43940000000
NJ,PHI,Burlington,34005,E,ss,-74.66790000000,39.87740000000
NM,ABQ,Los Alamos,35028,M,nc,-106.30720000000,35.86930000000
NM,ABQ,Sandoval,35043,M,nc,-106.86590000000,35.68870000000
NM,ABQ,Santa Fe,35049,M,nc,-105.97610000000,35.50680000000
NM,ABQ,Rio Arriba,35039,M,nc,-106.69310000000,36.50960000000
NM,ABQ,Socorro,35053,M,cc,-106.93030000000,34.00720000000
NM,ABQ,Torrance,35057,M,cc,-105.85080000000,34.64050000000
NM,ABQ,Valencia,35061,M,cc,-106.80910000000,34.71540000000
NM,ABQ,Bernalillo,35001,M,cc,-106.67020000000,35.05150000000
NM,ABQ,Cibola,35006,M,wc,-107.99970000000,34.91260000000
NM,ABQ,Union,35059,M,ne,-103.47100000000,36.48180000000
NM,ABQ,San Juan,35045,M,nw,-108.32060000000,36.50850000000
NM,ABQ,Lincoln,35027,M,cc,-105.45920000000,33.74530000000
NM,ABQ,Catron,35003,M,wc,-108.40470000000,33.91530000000
NM,EPZ,Sierra,35051,M,sc,-107.19250000000,33.13050000000
NM,ABQ,McKinley,35031,M,wc,-108.26190000000,35.58060000000
NM,ABQ,Taos,35055,M,nc,-105.63090000000,36.57830000000
NM,ABQ,Curry,35009,M,ec,-103.34680000000,34.57410000000
NM,ABQ,De Baca,35011,M,ec,-104.41200000000,34.34240000000
NM,ABQ,Guadalupe,35019,M,ec,-104.79070000000,34.86330000000
